Date,Category,Order Quantity,IsHoliday,Year
2019-07-01,Bed,37.0,0,2019
2019-07-01,Desk,34.0,0,2019
2019-07-02,Table,82.0,0,2019
2019-07-02,Chair,34.0,0,2019
2019-07-02,Sofa,73.0,0,2019
2019-07-02,Cabinet,20.8,0,2019
2019-07-02,Bed,37.0,0,2019
2019-07-02,Desk,22.75,0,2019
2019-07-03,Table,50.5,0,2019
2019-07-03,Chair,19.0,0,2019
2019-07-03,Sofa,91.0,0,2019
2019-07-03,Cabinet,22.0,0,2019
2019-07-03,Bed,22.0,0,2019
2019-07-03,Desk,45.25,0,2019
2019-07-04,Table,63.1,0,2019
2019-07-04,Chair,64.0,0,2019
2019-07-04,Sofa,19.0,0,2019
2019-07-04,Cabinet,22.0,0,2019
2019-07-04,Bed,40.0,0,2019
2019-07-04,Desk,30.25,0,2019
2019-07-05,Table,82.0,0,2019
2019-07-05,Chair,79.0,0,2019
2019-07-05,Sofa,55.0,0,2019
2019-07-05,Cabinet,20.2,0,2019
2019-07-05,Bed,49.0,0,2019
2019-07-05,Desk,34.0,0,2019
2019-07-06,Table,113.5,1,2019
2019-07-06,Chair,64.0,1,2019
2019-07-06,Sofa,59.5,1,2019
2019-07-06,Cabinet,27.1,1,2019
2019-07-06,Bed,23.5,1,2019
2019-07-06,Desk,52.75,1,2019
2019-07-07,Table,37.900000000000006,1,2019
2019-07-07,Chair,41.5,1,2019
2019-07-07,Sofa,100.0,1,2019
2019-07-07,Cabinet,25.3,1,2019
2019-07-07,Bed,50.5,1,2019
2019-07-07,Desk,52.75,1,2019
2019-07-08,Table,50.5,0,2019
2019-07-08,Chair,19.0,0,2019
2019-07-08,Sofa,109.0,0,2019
2019-07-08,Cabinet,23.2,0,2019
2019-07-08,Bed,37.0,0,2019
2019-07-08,Desk,41.5,0,2019
2019-07-09,Table,19.0,0,2019
2019-07-09,Chair,124.0,0,2019
2019-07-09,Sofa,28.0,0,2019
2019-07-09,Cabinet,25.0,0,2019
2019-07-09,Bed,19.0,0,2019
2019-07-09,Desk,34.0,0,2019
2019-07-10,Table,37.900000000000006,0,2019
2019-07-10,Chair,79.0,0,2019
2019-07-10,Sofa,100.0,0,2019
2019-07-10,Cabinet,25.0,0,2019
2019-07-10,Bed,28.0,0,2019
2019-07-10,Desk,37.75,0,2019
2019-07-11,Table,44.2,0,2019
2019-07-11,Chair,154.0,0,2019
2019-07-11,Sofa,55.0,0,2019
2019-07-11,Cabinet,21.4,0,2019
2019-07-11,Bed,25.0,0,2019
2019-07-11,Desk,34.0,0,2019
2019-07-12,Table,25.3,0,2019
2019-07-12,Chair,64.0,0,2019
2019-07-12,Sofa,28.0,0,2019
2019-07-12,Cabinet,20.2,0,2019
2019-07-12,Bed,46.0,0,2019
2019-07-12,Desk,45.25,0,2019
2019-07-13,Table,19.0,1,2019
2019-07-13,Chair,131.5,1,2019
2019-07-13,Sofa,32.5,1,2019
2019-07-13,Cabinet,26.200000000000003,1,2019
2019-07-13,Bed,19.0,1,2019
2019-07-13,Desk,75.25,1,2019
2019-07-14,Table,47.35,1,2019
2019-07-14,Chair,109.0,1,2019
2019-07-14,Sofa,19.0,1,2019
2019-07-14,Cabinet,23.5,1,2019
2019-07-14,Bed,50.5,1,2019
2019-07-14,Desk,69.625,1,2019
2019-07-15,Table,25.3,0,2019
2019-07-15,Chair,19.0,0,2019
2019-07-15,Sofa,100.0,0,2019
2019-07-15,Cabinet,19.6,0,2019
2019-07-15,Bed,40.0,0,2019
2019-07-15,Desk,19.0,0,2019
2019-07-16,Table,63.1,0,2019
2019-07-16,Chair,49.0,0,2019
2019-07-16,Sofa,91.0,0,2019
2019-07-16,Cabinet,22.6,0,2019
2019-07-16,Bed,46.0,0,2019
2019-07-16,Desk,26.5,0,2019
2019-07-17,Table,50.5,0,2019
2019-07-17,Chair,139.0,0,2019
2019-07-17,Sofa,28.0,0,2019
2019-07-17,Cabinet,21.4,0,2019
2019-07-17,Bed,40.0,0,2019
2019-07-17,Desk,45.25,0,2019
2019-07-18,Table,82.0,0,2019
2019-07-18,Chair,154.0,0,2019
2019-07-18,Sofa,37.0,0,2019
2019-07-18,Cabinet,20.2,0,2019
2019-07-18,Bed,49.0,0,2019
2019-07-18,Desk,19.0,0,2019
2019-07-19,Table,75.7,0,2019
2019-07-19,Chair,169.0,0,2019
2019-07-19,Sofa,37.0,0,2019
2019-07-19,Cabinet,22.0,0,2019
2019-07-19,Bed,19.0,0,2019
2019-07-19,Desk,41.5,0,2019
2019-07-20,Table,85.15,1,2019
2019-07-20,Chair,199.0,1,2019
2019-07-20,Sofa,86.5,1,2019
2019-07-20,Cabinet,23.5,1,2019
2019-07-20,Bed,23.5,1,2019
2019-07-20,Desk,41.5,1,2019
2019-07-21,Table,104.05000000000001,1,2019
2019-07-21,Chair,131.5,1,2019
2019-07-21,Sofa,154.0,1,2019
2019-07-21,Cabinet,19.9,1,2019
2019-07-21,Bed,64.0,1,2019
2019-07-21,Desk,52.75,1,2019
2019-07-22,Table,37.900000000000006,0,2019
2019-07-22,Chair,79.0,0,2019
2019-07-22,Sofa,46.0,0,2019
2019-07-22,Cabinet,22.0,0,2019
2019-07-22,Bed,25.0,0,2019
2019-07-22,Desk,19.0,0,2019
2019-07-23,Table,44.2,0,2019
2019-07-23,Chair,139.0,0,2019
2019-07-23,Sofa,28.0,0,2019
2019-07-23,Cabinet,22.0,0,2019
2019-07-23,Bed,31.0,0,2019
2019-07-23,Desk,52.75,0,2019
2019-07-24,Table,69.4,0,2019
2019-07-24,Chair,94.0,0,2019
2019-07-24,Sofa,55.0,0,2019
2019-07-24,Cabinet,21.4,0,2019
2019-07-24,Bed,49.0,0,2019
2019-07-24,Desk,41.5,0,2019
2019-07-25,Table,19.0,0,2019
2019-07-25,Chair,94.0,0,2019
2019-07-25,Sofa,19.0,0,2019
2019-07-25,Cabinet,23.8,0,2019
2019-07-25,Bed,40.0,0,2019
2019-07-25,Desk,41.5,0,2019
2019-07-26,Table,25.3,0,2019
2019-07-26,Chair,79.0,0,2019
2019-07-26,Sofa,28.0,0,2019
2019-07-26,Cabinet,19.0,0,2019
2019-07-26,Bed,22.0,0,2019
2019-07-26,Desk,37.75,0,2019
2019-07-27,Table,47.35,1,2019
2019-07-27,Chair,221.5,1,2019
2019-07-27,Sofa,46.0,1,2019
2019-07-27,Cabinet,19.0,1,2019
2019-07-27,Bed,46.0,1,2019
2019-07-27,Desk,47.125,1,2019
2019-07-28,Table,19.0,1,2019
2019-07-28,Chair,244.0,1,2019
2019-07-28,Sofa,32.5,1,2019
2019-07-28,Cabinet,19.9,1,2019
2019-07-28,Bed,23.5,1,2019
2019-07-28,Desk,75.25,1,2019
2019-07-29,Table,75.7,0,2019
2019-07-29,Chair,169.0,0,2019
2019-07-29,Sofa,55.0,0,2019
2019-07-29,Cabinet,19.0,0,2019
2019-07-29,Bed,40.0,0,2019
2019-07-29,Desk,26.5,0,2019
2019-07-30,Table,44.2,0,2019
2019-07-30,Chair,124.0,0,2019
2019-07-30,Sofa,55.0,0,2019
2019-07-30,Cabinet,19.0,0,2019
2019-07-30,Bed,19.0,0,2019
2019-07-30,Desk,37.75,0,2019
2019-07-31,Table,63.1,0,2019
2019-07-31,Chair,19.0,0,2019
2019-07-31,Sofa,82.0,0,2019
2019-07-31,Cabinet,25.0,0,2019
2019-07-31,Bed,40.0,0,2019
2019-07-31,Desk,34.0,0,2019
2019-08-01,Table,271.0,0,2019
2019-08-01,Chair,394.0,0,2019
2019-08-01,Sofa,289.0,0,2019
2019-08-01,Cabinet,25.0,0,2019
2019-08-01,Bed,109.0,0,2019
2019-08-01,Desk,131.5,0,2019
2019-08-02,Table,271.0,0,2019
2019-08-02,Chair,694.0,0,2019
2019-08-02,Sofa,334.0,0,2019
2019-08-02,Cabinet,22.0,0,2019
2019-08-02,Bed,49.0,0,2019
2019-08-02,Desk,37.75,0,2019
2019-08-03,Table,397.00000000000006,1,2019
2019-08-03,Chair,1031.5,1,2019
2019-08-03,Sofa,289.0,1,2019
2019-08-03,Cabinet,55.00000000000001,1,2019
2019-08-03,Bed,64.0,1,2019
2019-08-03,Desk,187.75,1,2019
2019-08-04,Table,444.25000000000006,1,2019
2019-08-04,Chair,1144.0,1,2019
2019-08-04,Sofa,491.5,1,2019
2019-08-04,Cabinet,28.0,1,2019
2019-08-04,Bed,199.0,1,2019
2019-08-04,Desk,300.25,1,2019
2019-08-05,Table,271.0,0,2019
2019-08-05,Chair,244.0,0,2019
2019-08-05,Sofa,109.0,0,2019
2019-08-05,Cabinet,22.0,0,2019
2019-08-05,Bed,19.0,0,2019
2019-08-05,Desk,112.75,0,2019
2019-08-06,Table,302.5,0,2019
2019-08-06,Chair,94.0,0,2019
2019-08-06,Sofa,19.0,0,2019
2019-08-06,Cabinet,46.0,0,2019
2019-08-06,Bed,34.0,0,2019
2019-08-06,Desk,75.25,0,2019
2019-08-07,Table,19.0,0,2019
2019-08-07,Chair,619.0,0,2019
2019-08-07,Sofa,19.0,0,2019
2019-08-07,Cabinet,40.0,0,2019
2019-08-07,Bed,19.0,0,2019
2019-08-07,Desk,150.25,0,2019
2019-08-08,Table,239.5,0,2019
2019-08-08,Chair,394.0,0,2019
2019-08-08,Sofa,334.0,0,2019
2019-08-08,Cabinet,40.0,0,2019
2019-08-08,Bed,34.0,0,2019
2019-08-08,Desk,150.25,0,2019
2019-08-09,Table,271.0,0,2019
2019-08-09,Chair,169.0,0,2019
2019-08-09,Sofa,289.0,0,2019
2019-08-09,Cabinet,37.0,0,2019
2019-08-09,Bed,79.0,0,2019
2019-08-09,Desk,131.5,0,2019
2019-08-10,Table,66.25,1,2019
2019-08-10,Chair,244.0,1,2019
2019-08-10,Sofa,424.0,1,2019
2019-08-10,Cabinet,46.0,1,2019
2019-08-10,Bed,109.0,1,2019
2019-08-10,Desk,300.25,1,2019
2019-08-11,Table,302.5,1,2019
2019-08-11,Chair,694.0,1,2019
2019-08-11,Sofa,424.0,1,2019
2019-08-11,Cabinet,46.0,1,2019
2019-08-11,Bed,41.5,1,2019
2019-08-11,Desk,103.375,1,2019
2019-08-12,Table,302.5,0,2019
2019-08-12,Chair,469.0,0,2019
2019-08-12,Sofa,334.0,0,2019
2019-08-12,Cabinet,34.0,0,2019
2019-08-12,Bed,94.0,0,2019
2019-08-12,Desk,150.25,0,2019
2019-08-13,Table,334.0,0,2019
2019-08-13,Chair,394.0,0,2019
2019-08-13,Sofa,199.0,0,2019
2019-08-13,Cabinet,31.0,0,2019
2019-08-13,Bed,79.0,0,2019
2019-08-13,Desk,37.75,0,2019
2019-08-14,Table,302.5,0,2019
2019-08-14,Chair,769.0,0,2019
2019-08-14,Sofa,109.0,0,2019
2019-08-14,Cabinet,40.0,0,2019
2019-08-14,Bed,49.0,0,2019
2019-08-14,Desk,206.5,0,2019
2019-08-15,Table,302.5,0,2019
2019-08-15,Chair,94.0,0,2019
2019-08-15,Sofa,199.0,0,2019
2019-08-15,Cabinet,43.0,0,2019
2019-08-15,Bed,19.0,0,2019
2019-08-15,Desk,19.0,0,2019
2019-08-16,Table,113.50000000000001,0,2019
2019-08-16,Chair,619.0,0,2019
2019-08-16,Sofa,424.0,0,2019
2019-08-16,Cabinet,43.0,0,2019
2019-08-16,Bed,154.0,0,2019
2019-08-16,Desk,56.5,0,2019
2019-08-17,Table,444.25000000000006,1,2019
2019-08-17,Chair,919.0,1,2019
2019-08-17,Sofa,154.0,1,2019
2019-08-17,Cabinet,32.5,1,2019
2019-08-17,Bed,41.5,1,2019
2019-08-17,Desk,19.0,1,2019
2019-08-18,Table,160.75,1,2019
2019-08-18,Chair,1031.5,1,2019
2019-08-18,Sofa,424.0,1,2019
2019-08-18,Cabinet,19.0,1,2019
2019-08-18,Bed,86.5,1,2019
2019-08-18,Desk,103.375,1,2019
2019-08-19,Table,50.5,0,2019
2019-08-19,Chair,169.0,0,2019
2019-08-19,Sofa,64.0,0,2019
2019-08-19,Cabinet,31.0,0,2019
2019-08-19,Bed,94.0,0,2019
2019-08-19,Desk,94.0,0,2019
2019-08-20,Table,176.5,0,2019
2019-08-20,Chair,394.0,0,2019
2019-08-20,Sofa,469.0,0,2019
2019-08-20,Cabinet,25.0,0,2019
2019-08-20,Bed,34.0,0,2019
2019-08-20,Desk,169.0,0,2019
2019-08-21,Table,82.0,0,2019
2019-08-21,Chair,769.0,0,2019
2019-08-21,Sofa,109.0,0,2019
2019-08-21,Cabinet,31.0,0,2019
2019-08-21,Bed,154.0,0,2019
2019-08-21,Desk,187.75,0,2019
2019-08-22,Table,239.5,0,2019
2019-08-22,Chair,94.0,0,2019
2019-08-22,Sofa,424.0,0,2019
2019-08-22,Cabinet,49.0,0,2019
2019-08-22,Bed,34.0,0,2019
2019-08-22,Desk,131.5,0,2019
2019-08-23,Table,208.00000000000003,0,2019
2019-08-23,Chair,544.0,0,2019
2019-08-23,Sofa,424.0,0,2019
2019-08-23,Cabinet,22.0,0,2019
2019-08-23,Bed,154.0,0,2019
2019-08-23,Desk,150.25,0,2019
2019-08-24,Table,208.00000000000003,1,2019
2019-08-24,Chair,1144.0,1,2019
2019-08-24,Sofa,289.0,1,2019
2019-08-24,Cabinet,41.5,1,2019
2019-08-24,Bed,19.0,1,2019
2019-08-24,Desk,272.125,1,2019
2019-08-25,Table,491.5,1,2019
2019-08-25,Chair,806.5,1,2019
2019-08-25,Sofa,221.5,1,2019
2019-08-25,Cabinet,50.5,1,2019
2019-08-25,Bed,131.5,1,2019
2019-08-25,Desk,272.125,1,2019
2019-08-26,Table,239.5,0,2019
2019-08-26,Chair,769.0,0,2019
2019-08-26,Sofa,244.0,0,2019
2019-08-26,Cabinet,19.0,0,2019
2019-08-26,Bed,139.0,0,2019
2019-08-26,Desk,169.0,0,2019
2019-08-27,Table,50.5,0,2019
2019-08-27,Chair,319.0,0,2019
2019-08-27,Sofa,64.0,0,2019
2019-08-27,Cabinet,19.0,0,2019
2019-08-27,Bed,139.0,0,2019
2019-08-27,Desk,112.75,0,2019
2019-08-28,Table,19.0,0,2019
2019-08-28,Chair,19.0,0,2019
2019-08-28,Sofa,469.0,0,2019
2019-08-28,Cabinet,37.0,0,2019
2019-08-28,Bed,139.0,0,2019
2019-08-28,Desk,75.25,0,2019
2019-08-29,Table,334.0,0,2019
2019-08-29,Chair,94.0,0,2019
2019-08-29,Sofa,199.0,0,2019
2019-08-29,Cabinet,19.0,0,2019
2019-08-29,Bed,109.0,0,2019
2019-08-29,Desk,187.75,0,2019
2019-08-30,Table,176.5,0,2019
2019-08-30,Chair,769.0,0,2019
2019-08-30,Sofa,334.0,0,2019
2019-08-30,Cabinet,43.0,0,2019
2019-08-30,Bed,64.0,0,2019
2019-08-30,Desk,187.75,0,2019
2019-08-31,Table,397.00000000000006,1,2019
2019-08-31,Chair,694.0,1,2019
2019-08-31,Sofa,559.0,1,2019
2019-08-31,Cabinet,28.0,1,2019
2019-08-31,Bed,109.0,1,2019
2019-08-31,Desk,159.625,1,2019
2019-09-01,Table,19.0,1,2019
2019-09-01,Chair,154.0,1,2019
2019-09-01,Sofa,100.0,1,2019
2019-09-01,Cabinet,25.3,1,2019
2019-09-01,Bed,59.5,1,2019
2019-09-01,Desk,24.625,1,2019
2019-09-02,Table,69.4,0,2019
2019-09-02,Chair,154.0,0,2019
2019-09-02,Sofa,55.0,0,2019
2019-09-02,Cabinet,22.0,0,2019
2019-09-02,Bed,37.0,0,2019
2019-09-02,Desk,19.0,0,2019
2019-09-03,Table,56.800000000000004,0,2019
2019-09-03,Chair,34.0,0,2019
2019-09-03,Sofa,100.0,0,2019
2019-09-03,Cabinet,19.0,0,2019
2019-09-03,Bed,25.0,0,2019
2019-09-03,Desk,30.25,0,2019
2019-09-04,Table,56.800000000000004,0,2019
2019-09-04,Chair,109.0,0,2019
2019-09-04,Sofa,109.0,0,2019
2019-09-04,Cabinet,23.8,0,2019
2019-09-04,Bed,46.0,0,2019
2019-09-04,Desk,19.0,0,2019
2019-09-05,Table,75.7,0,2019
2019-09-05,Chair,169.0,0,2019
2019-09-05,Sofa,109.0,0,2019
2019-09-05,Cabinet,21.4,0,2019
2019-09-05,Bed,49.0,0,2019
2019-09-05,Desk,45.25,0,2019
2019-09-06,Table,63.1,0,2019
2019-09-06,Chair,169.0,0,2019
2019-09-06,Sofa,64.0,0,2019
2019-09-06,Cabinet,21.4,0,2019
2019-09-06,Bed,49.0,0,2019
2019-09-06,Desk,52.75,0,2019
2019-09-07,Table,113.5,1,2019
2019-09-07,Chair,154.0,1,2019
2019-09-07,Sofa,19.0,1,2019
2019-09-07,Cabinet,24.4,1,2019
2019-09-07,Bed,46.0,1,2019
2019-09-07,Desk,19.0,1,2019
2019-09-08,Table,28.450000000000003,1,2019
2019-09-08,Chair,19.0,1,2019
2019-09-08,Sofa,59.5,1,2019
2019-09-08,Cabinet,28.0,1,2019
2019-09-08,Bed,55.0,1,2019
2019-09-08,Desk,24.625,1,2019
2019-09-09,Table,69.4,0,2019
2019-09-09,Chair,154.0,0,2019
2019-09-09,Sofa,73.0,0,2019
2019-09-09,Cabinet,22.0,0,2019
2019-09-09,Bed,49.0,0,2019
2019-09-09,Desk,52.75,0,2019
2019-09-10,Table,25.3,0,2019
2019-09-10,Chair,94.0,0,2019
2019-09-10,Sofa,46.0,0,2019
2019-09-10,Cabinet,25.0,0,2019
2019-09-10,Bed,37.0,0,2019
2019-09-10,Desk,26.5,0,2019
2019-09-11,Table,25.3,0,2019
2019-09-11,Chair,154.0,0,2019
2019-09-11,Sofa,73.0,0,2019
2019-09-11,Cabinet,20.2,0,2019
2019-09-11,Bed,25.0,0,2019
2019-09-11,Desk,19.0,0,2019
2019-09-12,Table,50.5,0,2019
2019-09-12,Chair,49.0,0,2019
2019-09-12,Sofa,64.0,0,2019
2019-09-12,Cabinet,25.0,0,2019
2019-09-12,Bed,19.0,0,2019
2019-09-12,Desk,26.5,0,2019
2019-09-13,Table,69.4,0,2019
2019-09-13,Chair,34.0,0,2019
2019-09-13,Sofa,55.0,0,2019
2019-09-13,Cabinet,23.8,0,2019
2019-09-13,Bed,34.0,0,2019
2019-09-13,Desk,34.0,0,2019
2019-09-14,Table,75.7,1,2019
2019-09-14,Chair,176.5,1,2019
2019-09-14,Sofa,46.0,1,2019
2019-09-14,Cabinet,19.0,1,2019
2019-09-14,Bed,28.0,1,2019
2019-09-14,Desk,58.375,1,2019
2019-09-15,Table,85.15,1,2019
2019-09-15,Chair,199.0,1,2019
2019-09-15,Sofa,59.5,1,2019
2019-09-15,Cabinet,23.5,1,2019
2019-09-15,Bed,32.5,1,2019
2019-09-15,Desk,69.625,1,2019
2019-09-16,Table,25.3,0,2019
2019-09-16,Chair,19.0,0,2019
2019-09-16,Sofa,91.0,0,2019
2019-09-16,Cabinet,19.6,0,2019
2019-09-16,Bed,28.0,0,2019
2019-09-16,Desk,45.25,0,2019
2019-09-17,Table,44.2,0,2019
2019-09-17,Chair,169.0,0,2019
2019-09-17,Sofa,82.0,0,2019
2019-09-17,Cabinet,20.2,0,2019
2019-09-17,Bed,28.0,0,2019
2019-09-17,Desk,52.75,0,2019
2019-09-18,Table,25.3,0,2019
2019-09-18,Chair,64.0,0,2019
2019-09-18,Sofa,91.0,0,2019
2019-09-18,Cabinet,22.0,0,2019
2019-09-18,Bed,40.0,0,2019
2019-09-18,Desk,56.5,0,2019
2019-09-19,Table,44.2,0,2019
2019-09-19,Chair,154.0,0,2019
2019-09-19,Sofa,73.0,0,2019
2019-09-19,Cabinet,19.6,0,2019
2019-09-19,Bed,34.0,0,2019
2019-09-19,Desk,26.5,0,2019
2019-09-20,Table,63.1,0,2019
2019-09-20,Chair,169.0,0,2019
2019-09-20,Sofa,100.0,0,2019
2019-09-20,Cabinet,24.4,0,2019
2019-09-20,Bed,46.0,0,2019
2019-09-20,Desk,52.75,0,2019
2019-09-21,Table,113.5,1,2019
2019-09-21,Chair,244.0,1,2019
2019-09-21,Sofa,73.0,1,2019
2019-09-21,Cabinet,23.5,1,2019
2019-09-21,Bed,41.5,1,2019
2019-09-21,Desk,69.625,1,2019
2019-09-22,Table,94.60000000000001,1,2019
2019-09-22,Chair,41.5,1,2019
2019-09-22,Sofa,113.5,1,2019
2019-09-22,Cabinet,24.4,1,2019
2019-09-22,Bed,59.5,1,2019
2019-09-22,Desk,52.75,1,2019
2019-09-23,Table,25.3,0,2019
2019-09-23,Chair,169.0,0,2019
2019-09-23,Sofa,37.0,0,2019
2019-09-23,Cabinet,19.0,0,2019
2019-09-23,Bed,31.0,0,2019
2019-09-23,Desk,37.75,0,2019
2019-09-24,Table,82.0,0,2019
2019-09-24,Chair,154.0,0,2019
2019-09-24,Sofa,37.0,0,2019
2019-09-24,Cabinet,22.0,0,2019
2019-09-24,Bed,22.0,0,2019
2019-09-24,Desk,34.0,0,2019
2019-09-25,Table,63.1,0,2019
2019-09-25,Chair,124.0,0,2019
2019-09-25,Sofa,109.0,0,2019
2019-09-25,Cabinet,25.0,0,2019
2019-09-25,Bed,34.0,0,2019
2019-09-25,Desk,30.25,0,2019
2019-09-26,Table,56.800000000000004,0,2019
2019-09-26,Chair,154.0,0,2019
2019-09-26,Sofa,19.0,0,2019
2019-09-26,Cabinet,19.6,0,2019
2019-09-26,Bed,19.0,0,2019
2019-09-26,Desk,45.25,0,2019
2019-09-27,Table,63.1,0,2019
2019-09-27,Chair,79.0,0,2019
2019-09-27,Sofa,37.0,0,2019
2019-09-27,Cabinet,22.0,0,2019
2019-09-27,Bed,37.0,0,2019
2019-09-27,Desk,34.0,0,2019
2019-09-28,Table,75.7,1,2019
2019-09-28,Chair,154.0,1,2019
2019-09-28,Sofa,59.5,1,2019
2019-09-28,Cabinet,19.0,1,2019
2019-09-28,Bed,19.0,1,2019
2019-09-28,Desk,58.375,1,2019
2019-09-29,Table,75.7,1,2019
2019-09-29,Chair,221.5,1,2019
2019-09-29,Sofa,113.5,1,2019
2019-09-29,Cabinet,22.6,1,2019
2019-09-29,Bed,55.0,1,2019
2019-09-29,Desk,41.5,1,2019
2019-09-30,Table,44.2,0,2019
2019-09-30,Chair,79.0,0,2019
2019-09-30,Sofa,91.0,0,2019
2019-09-30,Cabinet,20.2,0,2019
2019-09-30,Bed,37.0,0,2019
2019-09-30,Desk,41.5,0,2019
2019-10-01,Table,35.17,0,2019
2019-10-01,Chair,57.5,0,2019
2019-10-01,Sofa,48.7,0,2019
2019-10-01,Cabinet,20.76,0,2019
2019-10-01,Bed,21.2,0,2019
2019-10-01,Desk,27.25,0,2019
2019-10-02,Table,39.790000000000006,0,2019
2019-10-02,Chair,57.5,0,2019
2019-10-02,Sofa,25.6,0,2019
2019-10-02,Cabinet,19.66,0,2019
2019-10-02,Bed,21.2,0,2019
2019-10-02,Desk,27.25,0,2019
2019-10-03,Table,35.17,0,2019
2019-10-03,Chair,68.5,0,2019
2019-10-03,Sofa,35.5,0,2019
2019-10-03,Cabinet,20.54,0,2019
2019-10-03,Bed,26.700000000000003,0,2019
2019-10-03,Desk,20.375,0,2019
2019-10-04,Table,19.0,0,2019
2019-10-04,Chair,41.0,0,2019
2019-10-04,Sofa,48.7,0,2019
2019-10-04,Cabinet,19.44,0,2019
2019-10-04,Bed,28.9,0,2019
2019-10-04,Desk,21.75,0,2019
2019-10-05,Table,46.720000000000006,1,2019
2019-10-05,Chair,52.0,1,2019
2019-10-05,Sofa,33.85,1,2019
2019-10-05,Cabinet,21.97,1,2019
2019-10-05,Bed,28.9,1,2019
2019-10-05,Desk,35.5,1,2019
2019-10-06,Table,22.465,1,2019
2019-10-06,Chair,35.5,1,2019
2019-10-06,Sofa,63.550000000000004,1,2019
2019-10-06,Cabinet,19.33,1,2019
2019-10-06,Bed,20.65,1,2019
2019-10-06,Desk,27.25,1,2019
2019-10-07,Table,21.310000000000002,0,2019
2019-10-07,Chair,46.5,0,2019
2019-10-07,Sofa,42.1,0,2019
2019-10-07,Cabinet,19.0,0,2019
2019-10-07,Bed,23.4,0,2019
2019-10-07,Desk,19.0,0,2019
2019-10-08,Table,32.86,0,2019
2019-10-08,Chair,74.0,0,2019
2019-10-08,Sofa,22.3,0,2019
2019-10-08,Cabinet,19.0,0,2019
2019-10-08,Bed,30.0,0,2019
2019-10-08,Desk,21.75,0,2019
2019-10-09,Table,28.240000000000002,0,2019
2019-10-09,Chair,74.0,0,2019
2019-10-09,Sofa,19.0,0,2019
2019-10-09,Cabinet,21.2,0,2019
2019-10-09,Bed,20.1,0,2019
2019-10-09,Desk,19.0,0,2019
2019-10-10,Table,42.1,0,2019
2019-10-10,Chair,57.5,0,2019
2019-10-10,Sofa,52.0,0,2019
2019-10-10,Cabinet,20.98,0,2019
2019-10-10,Bed,24.5,0,2019
2019-10-10,Desk,23.125,0,2019
2019-10-11,Table,19.0,0,2019
2019-10-11,Chair,35.5,0,2019
2019-10-11,Sofa,45.400000000000006,0,2019
2019-10-11,Cabinet,20.54,0,2019
2019-10-11,Bed,21.2,0,2019
2019-10-11,Desk,21.75,0,2019
2019-10-12,Table,39.790000000000006,1,2019
2019-10-12,Chair,76.75,1,2019
2019-10-12,Sofa,63.550000000000004,1,2019
2019-10-12,Cabinet,19.0,1,2019
2019-10-12,Bed,35.5,1,2019
2019-10-12,Desk,25.1875,1,2019
2019-10-13,Table,25.93,1,2019
2019-10-13,Chair,35.5,1,2019
2019-10-13,Sofa,48.7,1,2019
2019-10-13,Cabinet,21.64,1,2019
2019-10-13,Bed,22.3,1,2019
2019-10-13,Desk,29.3125,1,2019
2019-10-14,Table,25.93,0,2019
2019-10-14,Chair,46.5,0,2019
2019-10-14,Sofa,52.0,0,2019
2019-10-14,Cabinet,19.44,0,2019
2019-10-14,Bed,20.1,0,2019
2019-10-14,Desk,24.5,0,2019
2019-10-15,Table,37.480000000000004,0,2019
2019-10-15,Chair,41.0,0,2019
2019-10-15,Sofa,28.9,0,2019
2019-10-15,Cabinet,19.66,0,2019
2019-10-15,Bed,20.1,0,2019
2019-10-15,Desk,25.875,0,2019
2019-10-16,Table,35.17,0,2019
2019-10-16,Chair,30.0,0,2019
2019-10-16,Sofa,48.7,0,2019
2019-10-16,Cabinet,20.98,0,2019
2019-10-16,Bed,28.9,0,2019
2019-10-16,Desk,25.875,0,2019
2019-10-17,Table,19.0,0,2019
2019-10-17,Chair,63.0,0,2019
2019-10-17,Sofa,48.7,0,2019
2019-10-17,Cabinet,19.22,0,2019
2019-10-17,Bed,27.8,0,2019
2019-10-17,Desk,30.0,0,2019
2019-10-18,Table,19.0,0,2019
2019-10-18,Chair,68.5,0,2019
2019-10-18,Sofa,25.6,0,2019
2019-10-18,Cabinet,20.1,0,2019
2019-10-18,Bed,19.0,0,2019
2019-10-18,Desk,28.625,0,2019
2019-10-19,Table,43.255,1,2019
2019-10-19,Chair,27.25,1,2019
2019-10-19,Sofa,33.85,1,2019
2019-10-19,Cabinet,20.98,1,2019
2019-10-19,Bed,35.5,1,2019
2019-10-19,Desk,31.375,1,2019
2019-10-20,Table,22.465,1,2019
2019-10-20,Chair,68.5,1,2019
2019-10-20,Sofa,48.7,1,2019
2019-10-20,Cabinet,21.64,1,2019
2019-10-20,Bed,23.95,1,2019
2019-10-20,Desk,25.1875,1,2019
2019-10-21,Table,23.62,0,2019
2019-10-21,Chair,35.5,0,2019
2019-10-21,Sofa,35.5,0,2019
2019-10-21,Cabinet,20.1,0,2019
2019-10-21,Bed,20.1,0,2019
2019-10-21,Desk,24.5,0,2019
2019-10-22,Table,23.62,0,2019
2019-10-22,Chair,30.0,0,2019
2019-10-22,Sofa,45.400000000000006,0,2019
2019-10-22,Cabinet,19.88,0,2019
2019-10-22,Bed,21.2,0,2019
2019-10-22,Desk,28.625,0,2019
2019-10-23,Table,35.17,0,2019
